m1605,20160115,21:03:19,500,2404,2404,122,2403,746,1.57657e+006
m1605,20160115,21:03:20,0,2404,2404,120,2403,746,1.57657e+006
m1605,20160115,21:03:20,500,2404,2404,341,2403,736,1.57657e+006
m1605,20160115,21:03:21,0,2404,2404,341,2403,735,1.57656e+006
m1605,20160115,21:03:21,500,2404,2404,313,2403,745,1.57654e+006
m1605,20160115,21:03:22,0,2404,2404,316,2403,745,1.57654e+006
m1605,20160115,21:03:22,500,2404,2404,303,2403,734,1.57652e+006
m1605,20160115,21:03:23,0,2404,2404,303,2403,780,1.57652e+006
m1605,20160115,21:03:23,500,2404,2404,298,2403,795,1.57652e+006
m1605,20160115,21:03:24,0,2404,2404,295,2403,797,1.57651e+006
m1605,20160115,21:03:24,500,2404,2404,289,2403,797,1.57651e+006
m1605,20160115,21:03:25,500,2404,2404,293,2403,806,1.57651e+006
m1605,20160115,21:03:26,500,2404,2404,295,2403,806,1.5765e+006
m1605,20160115,21:03:27,0,2404,2404,294,2403,806,1.5765e+006
m1605,20160115,21:03:27,500,2403,2404,295,2403,813,1.5765e+006
m1605,20160115,21:03:28,500,2403,2404,310,2403,815,1.5765e+006
m1605,20160115,21:03:29,0,2403,2404,310,2403,813,1.57649e+006
m1605,20160115,21:03:29,500,2404,2404,303,2403,816,1.57648e+006
m1605,20160115,21:03:30,0,2403,2404,298,2403,819,1.57648e+006
m1605,20160115,21:03:55,500,2403,2404,575,2403,627,1.5766e+006
m1605,20160115,21:03:56,0,2404,2405,959,2404,405,1.5769e+006
m1605,20160115,21:03:56,500,2404,2405,959,2404,589,1.5769e+006
m1605,20160115,21:03:57,0,2404,2405,959,2404,443,1.57691e+006
m1605,20160115,21:03:57,500,2404,2405,955,2404,440,1.57691e+006
m1605,20160115,21:04:27,0,2403,2404,310,2403,498,1.57793e+006
m1605,20160115,21:04:28,0,2403,2404,311,2403,499,1.57793e+006
m1605,20160115,21:04:28,500,2403,2404,311,2403,500,1.57793e+006
m1605,20160115,21:04:29,0,2404,2404,308,2403,500,1.57793e+006
m1605,20160115,21:04:29,500,2403,2404,308,2403,499,1.57793e+006
m1605,20160115,21:04:30,0,2403,2404,307,2403,497,1.57793e+006
m1605,20160115,21:04:30,500,2403,2404,308,2403,498,1.57793e+006
m1605,20160115,21:04:31,0,2403,2404,309,2403,503,1.57793e+006
m1605,20160115,21:06:42,500,2402,2403,839,2402,488,1.57999e+006
m1605,20160115,21:06:43,0,2403,2403,838,2402,488,1.57999e+006
m1605,20160115,21:06:43,500,2402,2403,842,2402,487,1.57999e+006
m1605,20160115,21:06:44,0,2402,2403,844,2402,487,1.57999e+006
m1605,20160115,21:06:44,500,2402,2403,844,2402,429,1.58001e+006
m1605,20160115,21:06:45,0,2402,2403,844,2402,437,1.58001e+006
m1605,20160115,21:06:46,0,2402,2403,843,2402,470,1.58001e+006
m1605,20160115,21:06:46,500,2402,2403,843,2402,474,1.58002e+006
m1605,20160115,21:06:47,0,2402,2403,844,2402,187,1.58059e+006
m1605,20160115,21:06:47,500,2402,2403,874,2402,186,1.58059e+006
m1605,20160115,21:06:48,0,2402,2403,874,2402,134,1.58059e+006
m1605,20160115,21:06:48,500,2402,2403,874,2402,81,1.58058e+006
m1605,20160115,21:06:49,0,2402,2403,874,2402,66,1.5806e+006
m1605,20160115,21:06:49,500,2402,2403,864,2402,65,1.5806e+006
m1605,20160115,21:06:50,0,2402,2403,864,2402,75,1.5806e+006
m1605,20160115,21:06:50,500,2402,2403,865,2402,81,1.5806e+006
m1605,20160115,21:06:51,0,2402,2403,864,2402,75,1.58061e+006
m1605,20160115,21:06:51,500,2402,2403,864,2402,69,1.58062e+006
m1605,20160115,21:06:52,0,2402,2403,865,2402,64,1.58063e+006
m1605,20160115,21:06:52,500,2402,2403,865,2402,61,1.58063e+006
m1605,20160115,21:06:53,0,2402,2403,865,2402,61,1.58063e+006
m1605,20160115,21:06:53,500,2402,2403,866,2402,72,1.58063e+006
m1605,20160115,21:06:54,0,2402,2403,866,2402,60,1.58065e+006
m1605,20160115,21:06:54,500,2402,2403,866,2402,59,1.58065e+006
m1605,20160115,21:06:55,0,2402,2403,866,2402,66,1.58065e+006
m1605,20160115,21:06:55,500,2402,2403,862,2402,65,1.58066e+006
m1605,20160115,21:06:56,0,2402,2403,862,2402,66,1.58066e+006
m1605,20160115,21:06:56,500,2402,2403,862,2402,65,1.58067e+006
m1605,20160115,21:06:57,0,2402,2403,863,2402,65,1.58067e+006
m1605,20160115,21:06:57,500,2402,2403,868,2402,51,1.58067e+006
m1605,20160115,21:06:58,500,2402,2403,868,2402,169,1.58067e+006
m1605,20160115,21:06:59,500,2402,2403,868,2402,52,1.58053e+006
m1605,20160115,21:07:00,0,2402,2403,868,2402,51,1.58053e+006
m1605,20160115,21:07:00,500,2402,2403,869,2402,42,1.58052e+006
m1605,20160115,21:07:01,0,2402,2403,871,2402,40,1.58052e+006
m1605,20160115,21:07:01,500,2402,2403,869,2402,42,1.58052e+006
m1605,20160115,21:07:02,0,2402,2403,884,2402,38,1.58052e+006
m1605,20160115,21:07:02,500,2402,2403,894,2402,36,1.58051e+006
m1605,20160115,21:07:03,0,2402,2403,894,2402,34,1.5805e+006
m1605,20160115,21:07:03,500,2402,2403,900,2402,54,1.5805e+006
m1605,20160115,21:07:04,0,2402,2403,900,2402,36,1.58046e+006
m1605,20160115,21:07:04,500,2402,2403,900,2402,132,1.58047e+006
m1605,20160115,21:07:05,0,2402,2403,899,2402,133,1.58047e+006
m1605,20160115,21:07:12,0,2403,2403,906,2402,172,1.58049e+006
m1605,20160115,21:07:12,500,2403,2403,904,2402,235,1.58049e+006
m1605,20160115,21:07:13,0,2403,2403,903,2402,240,1.58049e+006
m1605,20160115,21:07:13,500,2402,2403,903,2402,242,1.58049e+006
m1605,20160115,21:07:14,0,2403,2403,875,2402,257,1.58046e+006
m1605,20160115,21:07:14,500,2403,2403,875,2402,273,1.58046e+006
m1605,20160115,21:07:15,0,2402,2403,869,2402,264,1.58045e+006
m1605,20160115,21:07:15,500,2403,2403,871,2402,266,1.58045e+006
m1605,20160115,21:07:16,0,2403,2403,867,2402,283,1.58045e+006
m1605,20160115,21:07:16,500,2402,2403,874,2402,282,1.58045e+006
m1605,20160115,21:07:17,0,2402,2403,874,2402,287,1.58045e+006
m1605,20160115,21:07:17,500,2402,2403,874,2402,487,1.58045e+006
m1605,20160115,21:07:18,0,2402,2403,834,2402,498,1.58045e+006
m1605,20160115,21:07:18,500,2402,2403,833,2402,496,1.58045e+006
m1605,20160115,21:07:19,0,2402,2403,834,2402,517,1.58043e+006
m1605,20160115,21:07:19,500,2403,2403,833,2402,518,1.58043e+006
m1605,20160115,21:07:20,0,2403,2403,833,2402,722,1.58043e+006
m1605,20160115,21:07:20,500,2403,2403,834,2402,766,1.58043e+006
m1605,20160115,21:07:21,0,2403,2403,824,2402,771,1.58043e+006
m1605,20160115,21:07:21,500,2403,2403,834,2402,771,1.58043e+006
m1605,20160115,21:07:22,0,2403,2403,834,2402,772,1.58043e+006
m1605,20160115,21:07:22,500,2402,2403,834,2402,782,1.58043e+006
m1605,20160115,21:07:23,500,2403,2403,833,2402,778,1.58045e+006
m1605,20160115,21:07:24,0,2402,2403,825,2402,779,1.58044e+006
m1605,20160115,21:07:24,500,2403,2403,822,2402,781,1.58045e+006
m1605,20160115,21:07:25,0,2403,2403,823,2402,786,1.58045e+006
m1605,20160115,21:07:25,500,2403,2403,823,2402,798,1.58045e+006
m1605,20160115,21:07:26,0,2403,2403,823,2402,805,1.58045e+006
m1605,20160115,21:07:26,500,2403,2403,823,2402,812,1.58045e+006
m1605,20160115,21:07:27,0,2403,2403,821,2402,815,1.58045e+006
m1605,20160115,21:07:27,500,2403,2403,821,2402,816,1.58045e+006
m1605,20160115,21:07:28,500,2403,2403,823,2402,816,1.58045e+006
